5 ,0.0, 0.1
11 ,0.0, 0.1
17 ,0.0, 0.1
23 ,0.0, 0.1
29 ,0.0, 0.3
35 ,0.0, 0.3
41 ,0.0, 0.4
47 ,0.0, 0.4
53 ,0.0, 0.6
59 ,0.0, 0.6
65 ,0.0, 0.7
70 ,0.0, 0.7
76 ,0.0, 0.7
81 ,0.0, 0.8
87 ,0.0, 0.8
92 ,0.0, 1.0
97 ,0.0, 1.0
103 ,0.0, 1.0
108 ,0.0, 1.1
113 ,0.0, 1.1
119 ,0.0, 1.2
125 ,0.0, 1.2
131 ,0.0, 1.3
137 ,0.0, 1.3
143 ,0.0, 1.3
150 ,0.0, 1.3
156 ,0.0, 1.4
162 ,0.0, 1.4
167 ,0.0, 1.5
173 ,0.0, 1.5
179 ,0.0, 1.7
185 ,0.0, 1.7
190 ,0.0, 1.8
196 ,0.0, 1.8
201 ,0.0, 1.9
206 ,0.0, 1.9
212 ,0.0, 1.9
217 ,0.0, 2.1
224 ,0.0, 2.1
229 ,0.0, 2.1
235 ,0.0, 2.1
241 ,0.0, 2.1
247 ,0.0, 2.2
253 ,0.0, 2.2
259 ,0.0, 2.3
265 ,0.0, 2.3
271 ,0.0, 2.3
276 ,0.0, 2.3
282 ,0.0, 2.3
288 ,0.0, 2.4
294 ,0.0, 2.6
300 ,0.0, 2.6
305 ,0.0, 2.8
311 ,0.0, 2.8
316 ,0.0, 2.8
321 ,0.0, 3.0
327 ,0.0, 3.0
332 ,0.0, 3.0
338 ,0.0, 3.0
344 ,0.0, 3.1
351 ,0.0, 3.1
356 ,0.0, 3.3
362 ,0.0, 3.4
368 ,0.0, 3.4
374 ,0.0, 3.5
380 ,0.0, 3.5
387 ,0.0, 3.5
392 ,0.0, 3.7
399 ,0.0, 3.7
404 ,0.0, 3.8
409 ,0.0, 3.8
415 ,0.0, 3.9
420 ,0.0, 3.9
426 ,0.0, 4.0
431 ,0.0, 4.0
436 ,0.0, 4.0
442 ,0.0, 4.1
448 ,0.0, 4.1
453 ,0.0, 4.1
459 ,0.0, 4.1
465 ,0.0, 4.3
472 ,0.0, 4.3
478 ,0.0, 4.4
485 ,0.0, 4.4
491 ,0.0, 4.5
496 ,0.0, 4.5
502 ,0.0, 4.6
508 ,0.0, 4.6
513 ,0.0, 4.7
518 ,0.0, 4.7
524 ,0.0, 3.8
529 ,0.0, 4.0
534 ,0.0, 4.0
540 ,0.0, 4.0
545 ,0.0, 4.2
551 ,0.0, 4.1
556 ,0.0, 4.3
562 ,0.0, 4.3
568 ,0.0, 4.3
574 ,0.0, 4.5
580 ,0.0, 4.5
587 ,0.0, 4.6
593 ,0.0, 4.6
599 ,0.0, 4.6
606 ,0.0, 4.6
612 ,0.0, 4.7
618 ,0.0, 4.6
624 ,0.0, 4.7
629 ,0.0, 4.7
634 ,0.0, 4.7
640 ,0.0, 4.7
645 ,0.0, 4.7
650 ,0.0, 4.7
656 ,0.0, 4.7
661 ,0.0, 4.9
667 ,0.0, 4.9
673 ,0.0, 5.0
679 ,0.0, 5.0
685 ,0.0, 5.1
691 ,0.0, 5.2
697 ,0.0, 5.1
703 ,0.0, 5.1
709 ,0.0, 5.0
715 ,0.0, 5.0
723 ,0.0, 4.9
728 ,0.0, 4.9
734 ,0.0, 5.1
739 ,0.0, 5.0
745 ,0.0, 5.0
750 ,0.0, 5.0
755 ,0.0, 5.1
761 ,0.0, 5.1
767 ,0.0, 5.1
772 ,0.0, 5.3
778 ,0.0, 5.4
785 ,0.0, 5.4
791 ,0.0, 5.4
797 ,0.0, 5.5
803 ,0.0, 5.5
808 ,0.0, 5.6
814 ,0.0, 5.5
820 ,0.0, 5.6
827 ,0.0, 5.6
833 ,0.0, 5.6
839 ,0.0, 5.7
844 ,0.0, 5.6
850 ,0.0, 5.7
856 ,0.0, 5.7
861 ,0.0, 5.7
867 ,0.0, 5.8
873 ,0.0, 5.8
879 ,0.0, 5.9
885 ,0.0, 5.9
891 ,0.0, 5.9
896 ,0.0, 5.9
902 ,0.0, 5.9
