5 ,0.0, 0.0
11 ,0.0, 0.0
17 ,0.0, 0.0
23 ,0.0, 0.0
29 ,0.0, 0.0
35 ,0.0, 0.0
41 ,0.0, 0.0
47 ,0.0, 0.0
53 ,0.0, 0.0
59 ,0.0, 0.0
65 ,0.2, 0.0
70 ,0.6, 0.0
76 ,1.0, 0.0
81 ,1.1, 0.0
87 ,1.2, 0.0
92 ,1.4, 0.0
97 ,1.5, 0.0
103 ,1.6, 0.0
108 ,1.7, 0.0
113 ,1.7, 0.0
119 ,1.7, 0.0
125 ,1.8, 0.0
131 ,2.0, 0.0
137 ,2.1, 0.0
143 ,2.1, 0.0
150 ,2.2, 0.0
156 ,2.3, 0.0
162 ,2.3, 0.0
167 ,2.3, 0.0
173 ,2.4, 0.0
179 ,2.4, 0.0
185 ,2.5, 0.0
190 ,2.5, 0.0
196 ,2.5, 0.0
201 ,2.5, 0.0
206 ,2.5, 0.0
212 ,2.5, 0.0
217 ,2.5, 0.0
224 ,2.6, 0.0
229 ,2.6, 0.0
235 ,2.6, 0.0
241 ,2.7, 0.0
247 ,2.7, 0.0
253 ,2.7, 0.0
259 ,2.8, 0.0
265 ,2.8, 0.0
271 ,2.8, 0.0
276 ,2.9, 0.0
282 ,3.1, 0.0
288 ,3.1, 0.0
294 ,3.1, 0.0
300 ,3.1, 0.0
305 ,3.1, 0.0
311 ,3.1, 0.0
316 ,3.1, 0.0
321 ,3.1, 0.0
327 ,3.1, 0.0
332 ,3.1, 0.0
338 ,3.1, 0.0
344 ,3.2, 0.0
351 ,3.2, 0.0
356 ,3.2, 0.0
362 ,3.2, 0.0
368 ,3.2, 0.0
374 ,3.2, 0.0
380 ,3.3, 0.0
387 ,3.3, 0.0
392 ,3.3, 0.0
399 ,3.4, 0.0
404 ,3.4, 0.0
409 ,3.3, 0.0
415 ,3.3, 0.0
420 ,3.3, 0.0
426 ,3.3, 0.0
431 ,3.3, 0.0
436 ,3.3, 0.0
442 ,3.3, 0.0
448 ,3.3, 0.0
453 ,3.4, 0.0
459 ,3.3, 0.0
465 ,3.4, 0.0
472 ,3.4, 0.0
478 ,3.4, 0.0
485 ,3.4, 0.0
491 ,3.5, 0.0
496 ,3.5, 0.0
502 ,3.5, 0.0
508 ,3.5, 0.0
513 ,3.5, 0.0
518 ,3.5, 0.0
524 ,3.5, 0.0
529 ,3.4, 0.0
534 ,3.4, 0.0
540 ,3.4, 0.0
545 ,3.4, 0.0
551 ,3.4, 0.0
556 ,3.4, 0.0
562 ,3.4, 0.0
568 ,3.5, 0.0
574 ,3.5, 0.0
580 ,3.5, 0.0
587 ,3.5, 0.0
593 ,3.6, 0.0
599 ,3.6, 0.0
606 ,3.6, 0.0
612 ,3.6, 0.0
618 ,3.6, 0.0
624 ,3.6, 0.0
629 ,3.6, 0.0
634 ,3.6, 0.0
640 ,3.6, 0.0
645 ,3.6, 0.0
650 ,3.6, 0.0
656 ,3.6, 0.0
661 ,3.6, 0.0
667 ,3.6, 0.0
673 ,3.6, 0.0
679 ,3.6, 0.0
685 ,3.6, 0.0
691 ,3.6, 0.0
697 ,3.6, 0.0
703 ,3.6, 0.0
709 ,3.6, 0.0
715 ,3.6, 0.0
723 ,3.6, 0.0
728 ,3.6, 0.0
734 ,3.6, 0.0
739 ,3.6, 0.0
745 ,3.6, 0.0
750 ,3.6, 0.0
755 ,3.6, 0.0
761 ,3.6, 0.0
767 ,3.6, 0.0
772 ,3.6, 0.0
778 ,3.6, 0.0
785 ,3.7, 0.0
791 ,3.6, 0.0
797 ,3.7, 0.0
803 ,3.6, 0.0
808 ,3.7, 0.0
814 ,3.7, 0.0
820 ,3.7, 0.0
827 ,3.7, 0.0
833 ,3.7, 0.0
839 ,3.7, 0.0
844 ,3.8, 0.0
850 ,4.4, 0.0
856 ,5.0, 0.0
861 ,5.5, 0.0
867 ,5.9, 0.0
873 ,6.2, 0.0
879 ,6.5, 0.0
885 ,6.7, 0.0
891 ,7.0, 0.0
896 ,7.2, 0.0
902 ,7.5, 0.0
