5 ,0.0, 0.0
11 ,0.0, 0.0
17 ,0.0, 0.0
23 ,0.0, 0.0
29 ,0.0, 0.0
35 ,0.0, 0.0
41 ,0.0, 0.0
47 ,0.0, 0.0
53 ,0.0, 0.0
59 ,0.0, 0.0
65 ,0.0, 0.0
70 ,0.0, 0.0
76 ,0.0, 0.0
81 ,0.0, 0.0
87 ,0.0, 0.0
92 ,0.0, 0.0
97 ,0.0, 0.0
103 ,0.0, 0.0
108 ,0.0, 0.0
113 ,0.0, 0.0
119 ,0.0, 0.0
125 ,0.0, 0.0
131 ,0.0, 0.0
137 ,0.0, 0.0
143 ,0.0, 0.0
150 ,0.0, 0.0
156 ,0.0, 0.0
162 ,0.0, 0.0
167 ,0.0, 0.0
173 ,0.0, 0.0
179 ,0.0, 0.0
185 ,0.0, 0.0
190 ,0.0, 0.0
196 ,0.0, 0.0
201 ,0.0, 0.0
206 ,0.0, 0.0
212 ,0.0, 0.0
217 ,0.0, 0.0
224 ,0.0, 0.0
229 ,0.0, 0.0
235 ,0.0, 0.0
241 ,0.0, 0.0
247 ,0.0, 0.0
253 ,0.0, 0.0
259 ,0.0, 0.0
265 ,0.0, 0.0
271 ,0.0, 0.0
276 ,0.0, 0.0
282 ,0.0, 0.0
288 ,0.0, 0.0
294 ,0.0, 0.0
300 ,0.0, 0.0
305 ,0.0, 0.0
311 ,0.0, 0.0
316 ,0.0, 0.0
321 ,0.0, 0.0
327 ,0.0, 0.0
332 ,0.0, 0.0
338 ,0.0, 0.0
344 ,0.0, 0.0
351 ,0.0, 0.0
356 ,0.0, 0.0
362 ,0.0, 0.0
368 ,0.0, 0.0
374 ,0.0, 0.0
380 ,0.0, 0.0
387 ,0.0, 0.0
392 ,0.0, 0.0
399 ,0.0, 0.0
404 ,0.0, 0.0
409 ,0.0, 0.0
415 ,0.0, 0.0
420 ,0.0, 0.0
426 ,0.0, 0.0
431 ,0.0, 0.0
436 ,0.0, 0.0
442 ,0.0, 0.0
448 ,0.0, 0.0
453 ,0.0, 0.0
459 ,0.0, 0.0
465 ,0.0, 0.0
472 ,0.0, 0.0
478 ,0.0, 0.0
485 ,0.0, 0.0
491 ,0.0, 0.0
496 ,0.0, 0.0
502 ,0.0, 0.0
508 ,0.0, 0.0
513 ,0.0, 0.0
518 ,0.0, 0.0
524 ,0.0, 0.0
529 ,0.0, 0.0
534 ,0.0, 0.0
540 ,0.0, 0.0
545 ,0.0, 0.0
551 ,0.0, 0.0
556 ,0.0, 0.0
562 ,0.0, 0.0
568 ,0.0, 0.0
574 ,0.0, 0.0
580 ,0.0, 0.0
587 ,0.0, 0.0
593 ,0.0, 0.0
599 ,0.0, 0.0
606 ,0.0, 0.0
612 ,0.0, 0.0
618 ,0.0, 0.0
624 ,0.0, 0.0
629 ,0.0, 0.0
634 ,0.0, 0.0
640 ,0.0, 0.0
645 ,0.0, 0.0
650 ,0.0, 0.0
656 ,0.0, 0.0
661 ,0.0, 0.0
667 ,0.0, 0.0
673 ,0.0, 0.0
679 ,0.0, 0.0
685 ,0.0, 0.0
691 ,0.0, 0.0
697 ,0.0, 0.0
703 ,0.0, 0.0
709 ,0.0, 0.0
715 ,0.0, 0.0
723 ,0.0, 0.0
728 ,0.0, 0.0
734 ,0.0, 0.0
739 ,0.0, 0.0
745 ,0.0, 0.0
750 ,0.0, 0.0
755 ,0.0, 0.0
761 ,0.0, 0.0
767 ,0.0, 0.0
772 ,0.0, 0.0
778 ,0.0, 0.0
785 ,0.0, 0.0
791 ,0.0, 0.0
797 ,0.0, 0.0
803 ,0.0, 0.0
808 ,0.0, 0.0
814 ,0.0, 0.0
820 ,0.0, 0.0
827 ,0.0, 0.0
833 ,0.0, 0.0
839 ,0.0, 0.0
844 ,0.0, 0.0
850 ,0.0, 0.0
856 ,0.0, 0.0
861 ,0.0, 0.0
867 ,0.0, 0.0
873 ,0.0, 0.0
879 ,0.0, 0.0
885 ,0.0, 0.0
891 ,0.0, 0.0
896 ,0.0, 0.0
902 ,0.0, 0.0
